nuts_2,country,year,urban_pop_10k,n_cities_10k,largest_city,largest_city_pop,urban_pop_5k,national_urb_ratio,national_total_pop_k,total_pop_est_k,confidence
ES11,ES,1800,50.0,3,Santiago,25.0,89.0,0.2454434783,11500.0,203.71288879342777,high
ES11,ES,1850,149.0,9,La Coruna,27.0,170.0,0.2563045522,14894.0,581.3396551916568,high
ES11,ES,1900,233.0,11,La Coruna,44.0,241.0,0.3127221803,18566.0,745.0702722028828,high
ES12,ES,1500,0.0,0,,0.0,17.0,0.2377647059,6800.0,,low_no_large_city
ES12,ES,1550,0.0,0,,0.0,11.0,0.25073914905,7520.0,,low_no_large_city
ES12,ES,1600,0.0,0,,0.0,22.0,0.2637135922,8240.0,,low_no_large_city
ES12,ES,1650,0.0,0,,0.0,12.0,0.2508,7500.0,,low_no_large_city
ES12,ES,1700,0.0,0,,0.0,0.0,0.2034207526,8770.0,,low_no_large_city
ES12,ES,1750,0.0,0,,0.0,26.0,0.2432631579,9500.0,,low_no_large_city
ES12,ES,1800,15.0,1,Tineo,15.0,41.0,0.2454434783,11500.0,61.113866638028334,high
ES12,ES,1850,55.0,4,Tineo,21.0,68.0,0.2563045522,14894.0,214.58846332577937,high
ES12,ES,1900,132.0,4,Oviedo,48.0,147.0,0.3127221803,18566.0,422.0998966986289,high
ES13,ES,1500,0.0,0,,0.0,8.0,0.2377647059,6800.0,,low_no_large_city
ES13,ES,1550,0.0,0,,0.0,9.0,0.25073914905,7520.0,,low_no_large_city
ES13,ES,1600,11.0,1,Burgos,11.0,11.0,0.2637135922,8240.0,41.7119190112037,high
ES13,ES,1650,10.0,1,Burgos,10.0,10.0,0.2508,7500.0,39.87240829346092,high
ES13,ES,1700,10.0,1,Burgos,10.0,10.0,0.2034207526,8770.0,49.159192816790316,high
ES13,ES,1750,0.0,0,,0.0,9.0,0.2432631579,9500.0,,low_no_large_city
ES13,ES,1800,25.0,2,Santander,15.0,25.0,0.2454434783,11500.0,101.85644439671388,high
ES13,ES,1850,51.0,2,Burgos,26.0,51.0,0.2563045522,14894.0,198.98202962935906,high
ES13,ES,1900,85.0,2,Santander,55.0,85.0,0.3127221803,18566.0,271.8067516619959,high
ES21,ES,1500,0.0,0,,0.0,0.0,0.2377647059,6800.0,,low_no_large_city
ES21,ES,1550,0.0,0,,0.0,0.0,0.25073914905,7520.0,,low_no_large_city
ES21,ES,1600,0.0,0,,0.0,0.0,0.2637135922,8240.0,,low_no_large_city
ES21,ES,1650,0.0,0,,0.0,5.0,0.2508,7500.0,,low_no_large_city
ES21,ES,1700,0.0,0,,0.0,6.0,0.2034207526,8770.0,,low_no_large_city
ES21,ES,1750,0.0,0,,0.0,13.0,0.2432631579,9500.0,,low_no_large_city
ES21,ES,1800,20.0,2,Bilbao,10.0,25.0,0.2454434783,11500.0,81.48515551737111,high
ES21,ES,1850,18.0,1,Bilbao,18.0,35.0,0.2563045522,14894.0,70.22895163389143,high
ES21,ES,1900,131.0,3,Bilbao,83.0,131.0,0.3127221803,18566.0,418.9021702084878,high
ES22,ES,1500,0.0,0,,0.0,14.0,0.2377647059,6800.0,,low_no_large_city
ES22,ES,1550,0.0,0,,0.0,23.0,0.25073914905,7520.0,,low_no_large_city
ES22,ES,1600,11.0,1,Pamplona,11.0,31.0,0.2637135922,8240.0,41.7119190112037,high
ES22,ES,1650,11.0,1,Pamplona,11.0,24.0,0.2508,7500.0,43.859649122807014,high
ES22,ES,1700,11.0,1,Pamplona,11.0,24.0,0.2034207526,8770.0,54.07511209846935,high
ES22,ES,1750,12.0,1,Pamplona,12.0,36.0,0.2432631579,9500.0,49.32929467656146,high
ES22,ES,1800,14.0,1,Pamplona,14.0,39.0,0.2454434783,11500.0,57.039608862159774,high
ES22,ES,1850,23.0,1,Pamplona,23.0,54.0,0.2563045522,14894.0,89.73699375441683,high
ES22,ES,1900,31.0,1,Pamplona,31.0,68.0,0.3127221803,18566.0,99.12952119437497,high
ES23,ES,1500,0.0,0,,0.0,5.0,0.2377647059,6800.0,,low_no_large_city
ES23,ES,1550,0.0,0,,0.0,5.0,0.25073914905,7520.0,,low_no_large_city
ES23,ES,1600,0.0,0,,0.0,26.0,0.2637135922,8240.0,,low_no_large_city
ES23,ES,1650,0.0,0,,0.0,16.0,0.2508,7500.0,,low_no_large_city
ES23,ES,1700,0.0,0,,0.0,12.0,0.2034207526,8770.0,,low_no_large_city
ES23,ES,1750,0.0,0,,0.0,15.0,0.2432631579,9500.0,,low_no_large_city
ES23,ES,1800,10.0,1,Vitoria,10.0,22.0,0.2454434783,11500.0,40.742577758685556,high
ES23,ES,1850,29.0,2,Vitoria,19.0,35.0,0.2563045522,14894.0,113.14664429904731,high
ES23,ES,1900,50.0,2,Vitoria,31.0,57.0,0.3127221803,18566.0,159.8863245070564,high
ES24,ES,1500,20.0,1,Zaragoza,20.0,32.0,0.2377647059,6800.0,84.11677386807644,medium
ES24,ES,1550,22.0,1,Zaragoza,22.0,28.0,0.25073914905,7520.0,87.74058651532303,medium
ES24,ES,1600,25.0,1,Zaragoza,25.0,35.0,0.2637135922,8240.0,94.79981593455386,high
ES24,ES,1650,27.0,1,Zaragoza,27.0,27.0,0.2508,7500.0,107.65550239234449,high
ES24,ES,1700,30.0,1,Zaragoza,30.0,46.0,0.2034207526,8770.0,147.47757845037094,high
ES24,ES,1750,35.0,1,Zaragoza,35.0,76.0,0.2432631579,9500.0,143.87710947330427,high
ES24,ES,1800,74.0,4,Zaragoza,43.0,129.0,0.2454434783,11500.0,301.4950754142731,high
ES24,ES,1850,153.0,8,Zaragoza,56.0,183.0,0.2563045522,14894.0,596.9460888880772,high
ES24,ES,1900,195.0,7,Zaragoza,100.0,232.0,0.3127221803,18566.0,623.55666557752,high
ES30,ES,1500,59.0,3,Toledo,32.0,83.0,0.2377647059,6800.0,248.14448291082547,medium
ES30,ES,1550,107.0,4,Toledo,51.0,138.0,0.25073914905,7520.0,426.7383071427074,medium
ES30,ES,1600,199.0,6,Toledo,80.0,241.0,0.2637135922,8240.0,754.6065348390488,high
ES30,ES,1650,150.0,3,Madrid,95.0,183.0,0.2508,7500.0,598.0861244019138,high
ES30,ES,1700,163.0,2,Madrid,140.0,175.0,0.2034207526,8770.0,801.2948429136821,high
ES30,ES,1750,191.0,3,Madrid,160.0,221.0,0.2432631579,9500.0,785.1579402686033,high
ES30,ES,1800,212.0,4,Madrid,168.0,229.0,0.2454434783,11500.0,863.7426484841337,high
ES30,ES,1850,306.0,3,Madrid,281.0,346.0,0.2563045522,14894.0,1193.8921777761543,high
ES30,ES,1900,636.0,5,Madrid,576.0,657.0,0.3127221803,18566.0,2033.7540477297575,high
ES41,ES,1500,103.0,6,Valladolid,30.0,116.0,0.2377647059,6800.0,433.2013854205936,medium
ES41,ES,1550,105.0,6,Valladolid,35.0,119.0,0.25073914905,7520.0,418.761890186769,medium
ES41,ES,1600,105.0,5,Valladolid,41.0,157.0,0.2637135922,8240.0,398.15922692512623,high
ES41,ES,1650,43.0,2,Valladolid,26.0,86.0,0.2508,7500.0,171.45135566188196,high
ES41,ES,1700,28.0,2,Valladolid,16.0,46.0,0.2034207526,8770.0,137.6457398870129,high
ES41,ES,1750,40.0,3,Valladolid,19.0,72.0,0.2432631579,9500.0,164.43098225520487,high
ES41,ES,1800,40.0,3,Valladolid,20.0,68.0,0.2454434783,11500.0,162.97031103474222,high
ES41,ES,1850,81.0,4,Valladolid,40.0,116.0,0.2563045522,14894.0,316.03028235251145,high
ES41,ES,1900,141.0,5,Valladolid,71.0,170.0,0.3127221803,18566.0,450.8794351098991,high
ES42,ES,1500,67.0,4,Alcazar de San Juan,20.0,104.0,0.2377647059,6800.0,281.79119245805606,medium
ES42,ES,1550,80.0,5,Ubeda,21.0,156.0,0.25073914905,7520.0,319.0566782375383,medium
ES42,ES,1600,110.0,7,Baeza,26.0,227.0,0.2637135922,8240.0,417.11919011203696,high
ES42,ES,1650,38.0,3,Ubeda,15.0,122.0,0.2508,7500.0,151.5151515151515,high
ES42,ES,1700,10.0,1,Ubeda,10.0,69.0,0.2034207526,8770.0,49.159192816790316,high
ES42,ES,1750,24.0,2,Ubeda,14.0,135.0,0.2432631579,9500.0,98.65858935312292,high
ES42,ES,1800,34.0,3,Ubeda,14.0,165.0,0.2454434783,11500.0,138.5247643795309,high
ES42,ES,1850,106.0,9,Albacete,17.0,206.0,0.2563045522,14894.0,413.57049295513843,high
ES42,ES,1900,219.0,15,Albacete,22.0,292.0,0.3127221803,18566.0,700.302101340907,high
ES43,ES,1500,35.0,2,Plasencia,25.0,99.0,0.2377647059,6800.0,147.20435426913377,medium
ES43,ES,1550,26.0,2,Plasencia,15.0,109.0,0.25073914905,7520.0,103.69342042719994,medium
ES43,ES,1600,57.0,5,Badajoz,17.0,140.0,0.2637135922,8240.0,216.1435803307828,high
ES43,ES,1650,25.0,2,Ciudad Rodrigo,13.0,98.0,0.2508,7500.0,99.6810207336523,high
ES43,ES,1700,27.0,2,Ciudad Rodrigo,17.0,90.0,0.2034207526,8770.0,132.72982060533386,high
ES43,ES,1750,22.0,2,Don Benito,12.0,109.0,0.2432631579,9500.0,90.43704024036268,high
ES43,ES,1800,54.0,5,Don Benito,13.0,124.0,0.2454434783,11500.0,220.009919896902,high
ES43,ES,1850,73.0,5,Badajoz,22.0,186.0,0.2563045522,14894.0,284.8174149596708,high
ES43,ES,1900,183.0,13,Badajoz,31.0,240.0,0.3127221803,18566.0,585.1839476958264,high
ES51,ES,1500,20.0,1,Barcelona,20.0,26.0,0.2377647059,6800.0,84.11677386807644,medium
ES51,ES,1550,25.0,1,Barcelona,25.0,40.0,0.25073914905,7520.0,99.70521194923072,medium
ES51,ES,1600,32.0,1,Barcelona,32.0,54.0,0.2637135922,8240.0,121.34376439622895,high
ES51,ES,1650,31.0,1,Barcelona,31.0,45.0,0.2508,7500.0,123.60446570972886,high
ES51,ES,1700,34.0,1,Barcelona,34.0,62.0,0.2034207526,8770.0,167.14125557708707,high
ES51,ES,1750,95.0,5,Barcelona,50.0,133.0,0.2432631579,9500.0,390.52358285611155,high
ES51,ES,1800,180.0,7,Barcelona,100.0,230.0,0.2454434783,11500.0,733.3663996563399,high
ES51,ES,1850,410.0,14,Barcelona,220.0,419.0,0.2563045522,14894.0,1599.6594538830825,high
ES51,ES,1900,789.0,14,Barcelona,533.0,802.0,0.3127221803,18566.0,2523.00620072135,high
ES52,ES,1500,75.0,1,Valencia,75.0,91.0,0.2377647059,6800.0,315.4379020052866,medium
ES52,ES,1550,80.0,2,Valencia,70.0,96.0,0.25073914905,7520.0,319.0566782375383,medium
ES52,ES,1600,87.0,3,Valencia,65.0,103.0,0.2637135922,8240.0,329.90335945224746,high
ES52,ES,1650,68.0,2,Valencia,57.0,86.0,0.2508,7500.0,271.13237639553427,high
ES52,ES,1700,62.0,2,Valencia,50.0,88.0,0.2034207526,8770.0,304.78699546409996,high
ES52,ES,1750,101.0,4,Valencia,60.0,183.0,0.2432631579,9500.0,415.1882301943923,high
ES52,ES,1800,165.0,8,Valencia,80.0,255.0,0.2454434783,11500.0,672.2525330183116,high
ES52,ES,1850,233.0,11,Valencia,87.0,331.0,0.2563045522,14894.0,909.0747628164835,high
ES52,ES,1900,496.0,16,Valencia,214.0,558.0,0.3127221803,18566.0,1586.0723391099996,high
ES53,ES,1500,13.0,1,Palma,13.0,19.0,0.2377647059,6800.0,54.675903014249684,medium
ES53,ES,1550,14.0,1,Palma,14.0,31.0,0.25073914905,7520.0,55.8349186915692,medium
ES53,ES,1600,17.0,1,Palma,17.0,36.0,0.2637135922,8240.0,64.46387483549663,high
ES53,ES,1650,30.0,2,Palma,19.0,41.0,0.2508,7500.0,119.61722488038276,high
ES53,ES,1700,35.0,2,Palma,22.0,46.0,0.2034207526,8770.0,172.0571748587661,high
ES53,ES,1750,44.0,2,Palma,28.0,62.0,0.2432631579,9500.0,180.87408048072535,high
ES53,ES,1800,49.0,2,Palma,29.0,72.0,0.2454434783,11500.0,199.63863101755922,high
ES53,ES,1850,81.0,4,Palma,40.0,89.0,0.2563045522,14894.0,316.03028235251145,high
ES53,ES,1900,120.0,5,Palma,64.0,120.0,0.3127221803,18566.0,383.72717881693535,high
ES61,ES,1500,177.0,8,Sevilla,45.0,242.0,0.2377647059,6800.0,744.4334487324764,medium
ES61,ES,1550,247.0,11,Sevilla,78.0,339.0,0.25073914905,7520.0,985.0874940583994,medium
ES61,ES,1600,397.0,18,Sevilla,135.0,479.0,0.2637135922,8240.0,1505.4210770407153,high
ES61,ES,1650,300.0,13,Sevilla,99.0,421.0,0.2508,7500.0,1196.1722488038276,high
ES61,ES,1700,270.0,12,Sevilla,72.0,400.0,0.2034207526,8770.0,1327.2982060533386,high
ES61,ES,1750,336.0,16,Sevilla,66.0,486.0,0.2432631579,9500.0,1381.2202509437209,high
ES61,ES,1800,463.0,21,Sevilla,96.0,603.0,0.2454434783,11500.0,1886.3813502271412,high
ES61,ES,1850,702.0,29,Sevilla,113.0,801.0,0.2563045522,14894.0,2738.9291137217656,high
ES61,ES,1900,899.0,33,Sevilla,148.0,969.0,0.3127221803,18566.0,2874.7561146368744,high
ES62,ES,1500,10.0,1,Murcia,10.0,24.0,0.2377647059,6800.0,42.05838693403822,medium
ES62,ES,1550,13.0,1,Murcia,13.0,39.0,0.25073914905,7520.0,51.84671021359997,medium
ES62,ES,1600,37.0,3,Murcia,17.0,68.0,0.2637135922,8240.0,140.3037275831397,high
ES62,ES,1650,31.0,2,Murcia,21.0,71.0,0.2508,7500.0,123.60446570972886,high
ES62,ES,1700,49.0,3,Murcia,26.0,110.0,0.2034207526,8770.0,240.88004480227255,high
ES62,ES,1750,108.0,5,Lorca,33.0,185.0,0.2432631579,9500.0,443.96365208905314,high
ES62,ES,1800,146.0,7,Murcia,40.0,251.0,0.2454434783,11500.0,594.8416352768091,high
ES62,ES,1850,247.0,14,Lorca,48.0,317.0,0.2563045522,14894.0,963.6972807539546,high
ES62,ES,1900,535.0,19,Murcia,112.0,570.0,0.3127221803,18566.0,1710.7836722255036,high
ES63,ES,1500,22.0,2,Arcos de la Frontera,12.0,29.0,0.2377647059,6800.0,92.52845125488408,medium
ES63,ES,1550,18.0,1,Jerez de la Frontera,18.0,37.0,0.25073914905,7520.0,71.78775260344611,medium
ES63,ES,1600,33.0,1,Jerez de la Frontera,33.0,56.0,0.2637135922,8240.0,125.1357570336111,high
ES63,ES,1650,45.0,2,Jerez de la Frontera,31.0,70.0,0.2508,7500.0,179.42583732057415,high
ES63,ES,1700,70.0,2,Cadiz,40.0,104.0,0.2034207526,8770.0,344.1143497175322,high
ES63,ES,1750,120.0,4,Cadiz,60.0,147.0,0.2432631579,9500.0,493.2929467656146,high
ES63,ES,1800,189.0,7,Cadiz,70.0,214.0,0.2454434783,11500.0,770.034719639157,high
ES63,ES,1850,218.0,9,Cadiz,62.0,233.0,0.2563045522,14894.0,850.5506364549074,high
ES63,ES,1900,256.0,9,Cadiz,70.0,272.0,0.3127221803,18566.0,818.6179814761288,high
ES64,ES,1500,0.0,0,,0.0,9.0,0.2377647059,6800.0,,low_no_large_city
ES64,ES,1550,0.0,0,,0.0,8.0,0.25073914905,7520.0,,low_no_large_city
ES64,ES,1600,0.0,0,,0.0,12.0,0.2637135922,8240.0,,low_no_large_city
ES64,ES,1650,0.0,0,,0.0,13.0,0.2508,7500.0,,low_no_large_city
ES64,ES,1700,10.0,1,Almeria,10.0,16.0,0.2034207526,8770.0,49.159192816790316,high
ES64,ES,1750,0.0,0,,0.0,21.0,0.2432631579,9500.0,,low_no_large_city
ES64,ES,1800,0.0,0,,0.0,21.0,0.2454434783,11500.0,,low_no_large_city
ES64,ES,1850,34.0,2,Almeria,23.0,43.0,0.2563045522,14894.0,132.6546864195727,high
ES64,ES,1900,58.0,2,Almeria,47.0,66.0,0.3127221803,18566.0,185.46813642818543,high
FR10,FR,1500,94.0,1,Paris,94.0,102.0,0.1259333333,15000.0,746.4266809810553,medium
FR10,FR,1550,168.0,1,Paris,168.0,183.0,0.12664234235,16750.0,1326.570536224767,medium
FR10,FR,1600,310.0,2,Paris,300.0,318.0,0.1273513514,18500.0,2434.2105253859127,high
FR10,FR,1650,398.0,2,Paris,387.0,409.0,0.1223809524,21000.0,3252.1400773148416,high
FR10,FR,1700,537.0,3,Paris,500.0,562.0,0.1381398165,21471.0,3887.365812448433,high
FR10,FR,1750,588.0,3,Paris,524.0,634.0,0.1435,24000.0,4097.5609756097565,high
FR10,FR,1800,599.0,4,Paris,550.0,650.0,0.1352068966,29000.0,4430.247384289124,high
FR10,FR,1850,1156.0,7,Paris,1053.0,1199.0,0.1628610729,36350.0,7098.074324426239,high
FR10,FR,1900,2955.0,11,Paris,2714.0,2979.0,0.2719099463,40598.0,10867.568620456897,high
FRB0,FR,1500,78.0,4,Bourges,32.0,88.0,0.1259333333,15000.0,619.375331026833,medium
FRB0,FR,1550,70.0,3,Orleans,28.0,93.0,0.12664234235,16750.0,552.7377234269862,medium
FRB0,FR,1600,78.0,3,Orleans,40.0,107.0,0.1273513514,18500.0,612.4787773551651,high
